sampleID,date,basin,longitude,latitude,Temperature,Salinity,month,season
CB2.2 AP 5 87-11-18,18/11/1987,chesa,-76.175,39.347,10.07,5.021666606,11,Autumn
CB2.2 AP 5 87-12-16,16/12/1987,chesa,-76.175,39.347,4.82,1.822000003,12,Winter
CB2.2 AP 5 88-03-18,18/3/1988,chesa,-76.175,39.347,5.26,1.654285712,3,Spring
CB2.2 AP 5 88-04-13,13/4/1988,chesa,-76.175,39.347,10.06,2.838571412,4,Spring
CB2.2 AP 5 88-04-27,27/4/1988,chesa,-76.175,39.347,11.68,2.920000029,4,Spring
CB2.2 AP 5 88-05-11,11/5/1988,chesa,-76.175,39.347,15.32,0.940000013,5,Spring
CB2.2 AP 5 88-05-25,25/5/1988,chesa,-76.175,39.347,18.1,0,5,Spring
CB2.2 AP 5 88-06-08,8/6/1988,chesa,-76.175,39.347,21,0.824999988,6,Summer
CB2.2 AP 5 88-06-22,22/6/1988,chesa,-76.175,39.347,26.17,1.399999976,6,Summer
CB2.2 AP 5 88-07-07,7/7/1988,chesa,-76.175,39.347,24.57,3.099999984,7,Summer
CB2.2 AP 5 88-07-20,20/7/1988,chesa,-76.175,39.347,28.18,3.089999974,7,Summer
CB2.2 AP 5 88-08-10,10/8/1988,chesa,-76.175,39.347,29.15,4.095000029,8,Summer
CB2.2 AP 5 88-08-24,24/8/1988,chesa,-76.175,39.347,24.38,5.656666517,8,Summer
CB2.2 AP 5 88-09-08,8/9/1988,chesa,-76.175,39.347,22.65,3.974999984,9,Autumn
CB2.2 AP 5 88-09-20,20/9/1988,chesa,-76.175,39.347,22,4.149999976,9,Autumn
CB2.2 AP 5 88-10-05,5/10/1988,chesa,-76.175,39.347,19.14,5.772000027,10,Autumn
CB2.2 AP 5 88-11-21,21/11/1988,chesa,-76.175,39.347,9.3,1.460000038,11,Autumn
CB2.2 AP 5 88-12-07,7/12/1988,chesa,-76.175,39.347,5.65,3.071666678,12,Winter
CB2.2 AP 5 89-01-19,19/1/1989,chesa,-76.175,39.347,2.25,2.754999995,1,Winter
CB2.2 AP 5 89-03-22,22/3/1989,chesa,-76.175,39.347,6.37,3.430000033,3,Spring
CB2.2 AP 5 89-04-05,5/4/1989,chesa,-76.175,39.347,10.3,0,4,Spring
CB2.2 AP 5 89-04-19,19/4/1989,chesa,-76.175,39.347,11.4,1.700000028,4,Spring
CB2.2 AP 5 89-05-03,3/5/1989,chesa,-76.175,39.347,14.27,4.579999924,5,Spring
CB2.2 AP 5 89-05-17,17/5/1989,chesa,-76.175,39.347,12.16,0.005,5,Spring
CB2.2 AP 5 89-06-14,14/6/1989,chesa,-76.175,39.347,23.16,0,6,Summer
CB2.2 AP 5 89-06-28,28/6/1989,chesa,-76.175,39.347,23.54,0,6,Summer
CB2.2 WC 7 89-07-12,12/7/1989,chesa,-76.175,39.347,26.6,0,7,Summer
CB2.2 WC 7 89-07-26,26/7/1989,chesa,-76.175,39.347,26.54,0,7,Summer
CB2.2 WC 7 89-08-16,16/8/1989,chesa,-76.175,39.347,24.61,6.009999964,8,Summer
CB2.2 WC 7 89-08-30,30/8/1989,chesa,-76.175,39.347,25.4,5.058571475,8,Summer
CB2.2 WC 7 89-09-13,13/9/1989,chesa,-76.175,39.347,24.6,6.642499924,9,Autumn
CB2.2 WC 7 89-09-27,27/9/1989,chesa,-76.175,39.347,20.37,3.550000061,9,Autumn
CB2.2 WC 7 89-10-11,11/10/1989,chesa,-76.175,39.347,15.71,5.290000022,10,Autumn
CB2.2 WC 7 89-11-14,14/11/1989,chesa,-76.175,39.347,11.99,1.689999998,11,Autumn
CB2.2 WC 7 89-12-13,13/12/1989,chesa,-76.175,39.347,1.11,2.187142849,12,Winter
CB2.2 WC 7 90-01-10,10/1/1990,chesa,-76.175,39.347,0.6,5.449999915,1,Winter
CB2.2 WC 7 90-02-07,7/2/1990,chesa,-76.175,39.347,4.4,0,2,Winter
CB2.2 WC 7 90-03-07,7/3/1990,chesa,-76.175,39.347,3.39,1.545000042,3,Spring
CB2.2 WC 7 90-04-04,4/4/1990,chesa,-76.175,39.347,8.2,1.171249993,4,Spring
CB2.2 WC 7 90-04-18,18/4/1990,chesa,-76.175,39.347,10.49,0,4,Spring
CB2.2 WC 7 90-05-16,16/5/1990,chesa,-76.175,39.347,17.7,0,5,Spring
CB2.2 WC 7 90-05-31,31/5/1990,chesa,-76.175,39.347,17.22,0.371111125,5,Spring
CB2.2 WC 7 90-06-13,13/6/1990,chesa,-76.175,39.347,20.85,2.155999976,6,Summer
CB2.2 WC 7 90-06-27,27/6/1990,chesa,-76.175,39.347,25,0,6,Summer
CB2.2 WC 7 90-07-18,18/7/1990,chesa,-76.175,39.347,25.21,0.306250007,7,Summer
CB2.2 WC 7 90-08-01,1/8/1990,chesa,-76.175,39.347,25.58,3.728000045,8,Summer
CB2.2 WC 7 90-08-15,15/8/1990,chesa,-76.175,39.347,26,2.749000025,8,Summer
CB2.2 WC 7 90-08-29,29/8/1990,chesa,-76.175,39.347,25.21,4.037000012,8,Summer
CB2.2 WC 7 90-09-12,12/9/1990,chesa,-76.175,39.347,24.7,3.690000036,9,Autumn
CB2.2 WC 7 90-09-26,26/9/1990,chesa,-76.175,39.347,19.31,3.956000042,9,Autumn
CB2.2 WC 7 90-10-17,17/10/1990,chesa,-76.175,39.347,20.63,0.35714285,10,Autumn
CB2.2 WC 7 90-11-13,13/11/1990,chesa,-76.175,39.347,8.4,0,11,Autumn
CB2.2 WC 7 90-12-12,12/12/1990,chesa,-76.175,39.347,5.79,2.489999947,12,Winter
CB2.2 WC 7 91-01-09,9/1/1991,chesa,-76.175,39.347,3.12,2.944999969,1,Winter
CB2.2 WC 7 91-02-13,13/2/1991,chesa,-76.175,39.347,4.21,3.34909088,2,Winter
CB2.2 WC 7 91-03-14,14/3/1991,chesa,-76.175,39.347,5.1,6.604166577,3,Spring
CB2.2 WC 7 91-04-10,10/4/1991,chesa,-76.175,39.347,12.67,0.559166667,4,Spring
CB2.2 WC 7 91-04-24,24/4/1991,chesa,-76.175,39.347,12.26,0.948999989,4,Spring
CB2.2 WC 7 91-05-08,8/5/1991,chesa,-76.175,39.347,16.44,2.145000017,5,Spring
CB2.2 WC 7 91-05-22,22/5/1991,chesa,-76.175,39.347,21.46,0.568571431,5,Spring
CB2.2 WC 7 91-06-06,6/6/1991,chesa,-76.175,39.347,21.67,5.933333367,6,Summer
CB2.2 WC 7 91-06-19,19/6/1991,chesa,-76.175,39.347,24.54,3.031000018,6,Summer
CB2.2 WC 7 91-07-10,10/7/1991,chesa,-76.175,39.347,25.66,6.502499938,7,Summer
CB2.2 WC 7 91-07-24,24/7/1991,chesa,-76.175,39.347,28.16,5.963636442,7,Summer
CB2.2 WC 7 91-08-07,7/8/1991,chesa,-76.175,39.347,26.54,7.258749843,8,Summer
CB2.2 WC 7 91-08-22,22/8/1991,chesa,-76.175,39.347,26.14,6.768999958,8,Summer
CB2.2 WC 7 91-09-05,5/9/1991,chesa,-76.175,39.347,24.5,7.641249895,9,Autumn
CB2.2 WC 7 91-09-18,18/9/1991,chesa,-76.175,39.347,24.8,7.214285578,9,Autumn
CB2.2 WC 7 91-10-03,3/10/1991,chesa,-76.175,39.347,19.84,7.549999905,10,Autumn
CB2.2 WC 7 91-11-05,5/11/1991,chesa,-76.175,39.347,12.35,6.898181742,11,Autumn
CB2.2 WC 7 91-12-03,3/12/1991,chesa,-76.175,39.347,8.6,6.43416667,12,Winter
CB2.2 WC 7 92-01-08,8/1/1992,chesa,-76.175,39.347,5.05,8.210833232,1,Winter
CB2.2 WC 7 92-02-12,12/2/1992,chesa,-76.175,39.347,1.38,5.948000002,2,Winter
CB2.2 WC 7 92-03-16,16/3/1992,chesa,-76.175,39.347,5.26,1.090000033,3,Spring
CB2.2 WC 7 92-04-16,16/4/1992,chesa,-76.175,39.347,10.11,4.148333351,4,Spring
CB2.2 WC 7 92-04-29,29/4/1992,chesa,-76.175,39.347,12.32,4.882499978,4,Spring
CB2.2 WC 7 92-05-13,13/5/1992,chesa,-76.175,39.347,14.03,6.196428537,5,Spring
CB2.2 WC 7 92-05-28,28/5/1992,chesa,-76.175,39.347,16.13,8.169090943,5,Spring
CB2.2 WC 7 92-06-10,10/6/1992,chesa,-76.175,39.347,21.53,2.801666627,6,Summer
CB2.2 WC 7 92-06-24,24/6/1992,chesa,-76.175,39.347,21.45,4.46500001,6,Summer
CB2.2 WC 7 92-07-08,8/7/1992,chesa,-76.175,39.347,24.19,3.12166665,7,Summer
CB2.2 WC 7 92-07-22,22/7/1992,chesa,-76.175,39.347,27.23,0.758571429,7,Summer
CB2.2 WC 7 92-08-13,13/8/1992,chesa,-76.175,39.347,25.58,2.05200001,8,Summer
CB2.2 WC 7 92-08-26,26/8/1992,chesa,-76.175,39.347,24.87,6.062857151,8,Summer
CB2.2 WC 7 92-09-10,10/9/1992,chesa,-76.175,39.347,24.19,5.235000014,9,Autumn
CB2.2 WC 7 92-09-29,29/9/1992,chesa,-76.175,39.347,19.29,2.701428618,9,Autumn
CB2.2 WC 7 92-10-08,8/10/1992,chesa,-76.175,39.347,17.51,6.671000028,10,Autumn
CB2.2 WC 7 92-11-19,19/11/1992,chesa,-76.175,39.347,7.09,0.240000006,11,Autumn
CB2.2 WC 7 92-12-09,9/12/1992,chesa,-76.175,39.347,6.07,5.120833317,12,Winter
CB2.2 WC 7 93-01-06,6/1/1993,chesa,-76.175,39.347,3.73,0,1,Winter
CB2.2 WC 7 93-02-10,10/2/1993,chesa,-76.175,39.347,1.67,3.66500001,2,Winter
CB2.2 WC 7 93-03-11,11/3/1993,chesa,-76.175,39.347,4,1.615714278,3,Spring
CB2.2 WC 7 93-04-14,14/4/1993,chesa,-76.175,39.347,9.81,0,4,Spring
CB2.2 WC 7 93-04-29,29/4/1993,chesa,-76.175,39.347,11.31,0,4,Spring
CB2.2 WC 7 93-05-12,12/5/1993,chesa,-76.175,39.347,20.74,0,5,Spring
CB2.2 WC 7 93-05-26,26/5/1993,chesa,-76.175,39.347,19.95,0.00125,5,Spring
CB2.2 WC 7 93-06-16,16/6/1993,chesa,-76.175,39.347,22.73,2.862857172,6,Summer
CB2.2 WC 7 93-06-30,30/6/1993,chesa,-76.175,39.347,25.9,2.408749998,6,Summer
CB2.2 WC 7 93-07-14,14/7/1993,chesa,-76.175,39.347,28.89,3.43083336,7,Summer
CB2.2 WC 7 93-07-28,28/7/1993,chesa,-76.175,39.347,26.57,4.957142762,7,Summer
CB2.2 WC 7 93-08-11,11/8/1993,chesa,-76.175,39.347,25.81,4.971111192,8,Summer
CB2.2 WC 7 93-08-25,25/8/1993,chesa,-76.175,39.347,26.09,5.169090965,8,Summer
CB2.2 WC 7 93-09-15,15/9/1993,chesa,-76.175,39.347,23.77,6.539999894,9,Autumn
CB2.2 WC 7 93-09-29,29/9/1993,chesa,-76.175,39.347,19.8,5.555000007,9,Autumn
CB2.2 WC 7 93-10-14,14/10/1993,chesa,-76.175,39.347,15.69,6.604999971,10,Autumn
CB2.2 WC 7 93-11-17,17/11/1993,chesa,-76.175,39.347,11.18,4.035454533,11,Autumn
CB2.2 WC 7 93-12-08,8/12/1993,chesa,-76.175,39.347,6.47,0.383333344,12,Winter
CB2.2 WC 7 94-01-07,7/1/1994,chesa,-76.175,39.347,1.07,4.089090954,1,Winter
CB2.2 WC 7 94-03-09,9/3/1994,chesa,-76.175,39.347,2.22,2.17222223,3,Spring
CB2.2 WC 7 94-04-06,6/4/1994,chesa,-76.175,39.347,8.53,0,4,Spring
CB2.2 WC 7 94-04-20,20/4/1994,chesa,-76.175,39.347,12.4,0,4,Spring
CB2.2 WC 7 94-05-04,4/5/1994,chesa,-76.175,39.347,16.73,0,5,Spring
CB2.2 WC 7 94-05-31,31/5/1994,chesa,-76.175,39.347,20.31,0.515000001,5,Spring
CB2.2 WC 7 94-06-15,15/6/1994,chesa,-76.175,39.347,24.37,0.011428571,6,Summer
CB2.2 WC 7 94-06-29,29/6/1994,chesa,-76.175,39.347,26.63,0,6,Summer
CB2.2 WC 7 94-07-13,13/7/1994,chesa,-76.175,39.347,28.56,0,7,Summer
CB2.2 WC 7 94-07-27,27/7/1994,chesa,-76.175,39.347,27.99,0,7,Summer
CB2.2 WC 7 94-08-17,17/8/1994,chesa,-76.175,39.347,25.2,1.044285698,8,Summer
CB2.2 WC 7 94-08-31,31/8/1994,chesa,-76.175,39.347,23.37,0.221000005,8,Summer
CB2.2 WC 7 94-09-14,14/9/1994,chesa,-76.175,39.347,21.93,3.198181781,9,Autumn
CB2.2 WC 7 94-09-28,28/9/1994,chesa,-76.175,39.347,21.68,5.036666652,9,Autumn
CB2.2 WC 7 94-10-13,13/10/1994,chesa,-76.175,39.347,16.96,4.031000042,10,Autumn
CB2.2 WC 7 94-11-16,16/11/1994,chesa,-76.175,39.347,12.72,4.38545459,11,Autumn
CB2.2 WC 7 94-12-14,14/12/1994,chesa,-76.175,39.347,6.39,3.560000056,12,Winter
CB2.2 WC 7 95-01-11,11/1/1995,chesa,-76.175,39.347,2.27,5.049090895,1,Winter
CB2.2 WC 7 95-03-22,22/3/1995,chesa,-76.175,39.347,9.73,0.168571428,3,Spring
CB2.2 WC 7 95-04-12,12/4/1995,chesa,-76.175,39.347,10.4,5.167499979,4,Spring
CB2.2 WC 7 95-04-26,26/4/1995,chesa,-76.175,39.347,12.52,4.569999912,4,Spring
CB2.2 WC 7 95-05-10,10/5/1995,chesa,-76.175,39.347,14.76,6.437999964,5,Spring
CB2.2 WC 7 95-05-24,24/5/1995,chesa,-76.175,39.347,19.7,2.784285716,5,Spring
CB2.2 WC 7 95-06-07,7/6/1995,chesa,-76.175,39.347,23.17,0.961818184,6,Summer
CB2.2 WC 7 95-06-21,21/6/1995,chesa,-76.175,39.347,24.4,1.715714284,6,Summer
CB2.2 WC 7 95-07-12,12/7/1995,chesa,-76.175,39.347,25.49,3.154285703,7,Summer
CB2.2 WC 7 95-07-26,26/7/1995,chesa,-76.175,39.347,28.62,4.40625,7,Summer
CB2.2 WC 7 95-08-09,9/8/1995,chesa,-76.175,39.347,26.97,5.184545474,8,Summer
CB2.2 WC 7 95-08-23,23/8/1995,chesa,-76.175,39.347,26.56,7.932999992,8,Summer
CB2.2 WC 7 95-09-07,7/9/1995,chesa,-76.175,39.347,25.4,8.995714324,9,Autumn
CB2.2 WC 7 95-09-20,20/9/1995,chesa,-76.175,39.347,22.32,10.25583323,9,Autumn
CB2.2 WC 7 95-10-04,4/10/1995,chesa,-76.175,39.347,20.36,9.665714264,10,Autumn
CB2.2 WC 7 95-11-17,17/11/1995,chesa,-76.175,39.347,6.17,0,11,Autumn
CB2.2 WC 7 95-12-14,14/12/1995,chesa,-76.175,39.347,3.08,6.369999886,12,Winter
CB2.2 WC 7 96-03-13,13/3/1996,chesa,-76.175,39.347,2.47,2.32999996,3,Spring
CB2.2 WC 7 96-04-10,10/4/1996,chesa,-76.175,39.347,8.39,0.00125,4,Spring
CB2.2 WC 7 96-04-24,24/4/1996,chesa,-76.175,39.347,13.9,0,4,Spring
CB2.2 WC 7 96-05-15,15/5/1996,chesa,-76.175,39.347,14.25,0,5,Spring
CB2.2 WC 7 96-05-30,30/5/1996,chesa,-76.175,39.347,16.93,2.047499975,5,Spring
CB2.2 WC 7 96-06-12,12/6/1996,chesa,-76.175,39.347,23.13,0.001428571,6,Summer
CB2.2 WC 7 96-07-10,10/7/1996,chesa,-76.175,39.347,25.59,0.113749999,7,Summer
CB2.2 WC 7 96-07-24,24/7/1996,chesa,-76.175,39.347,24.79,0.43666666,7,Summer
CB2.2 WC 7 96-08-07,7/8/1996,chesa,-76.175,39.347,26.4,0.128571427,8,Summer
CB2.2 WC 7 96-08-28,28/8/1996,chesa,-76.175,39.347,26.2,2.680000067,8,Summer
CB2.2 WC 7 96-09-11,11/9/1996,chesa,-76.175,39.347,26.21,2.486250013,9,Autumn
CB2.2 WC 7 96-10-10,10/10/1996,chesa,-76.175,39.347,17.31,2.932499975,10,Autumn
CB2.2 WC 7 96-12-11,11/12/1996,chesa,-76.175,39.347,4.83,0,12,Winter
CB2.2 WC 7 97-03-07,7/3/1997,chesa,-76.175,39.347,5.66,0,3,Spring
CB2.2 WC 7 97-04-04,4/4/1997,chesa,-76.175,39.347,8.81,0,4,Spring
CB2.2 WC 7 97-04-16,16/4/1997,chesa,-76.175,39.347,10.71,0.096000001,4,Spring
CB2.2 WC 7 97-05-14,14/5/1997,chesa,-76.175,39.347,15.15,0,5,Spring
CB2.2 WC 7 97-05-30,30/5/1997,chesa,-76.175,39.347,18.67,0.081818181,5,Spring
CB2.2 WC 7 97-06-11,11/6/1997,chesa,-76.175,39.347,20.11,0.305714284,6,Summer
CB2.2 WC 7 97-07-16,16/7/1997,chesa,-76.175,39.347,27.41,3.215000033,7,Summer
CB2.2 WC 7 97-07-30,30/7/1997,chesa,-76.175,39.347,25.05,4.617272767,7,Summer
CB2.2 WC 7 97-08-13,13/8/1997,chesa,-76.175,39.347,25.79,5.523333311,8,Summer
CB2.2 WC 7 97-08-27,27/8/1997,chesa,-76.175,39.347,24.35,4.354545463,8,Summer
CB2.2 WC 7 97-09-10,10/9/1997,chesa,-76.175,39.347,22.69,5.554166635,9,Autumn
CB2.2 WC 7 97-10-17,17/10/1997,chesa,-76.175,39.347,18.31,5.745000045,10,Autumn
CB2.2 WC 7 97-12-10,10/12/1997,chesa,-76.175,39.347,4.65,1.850909098,12,Winter
CB2.2 WC 7 98-03-25,25/3/1998,chesa,-76.175,39.347,5.97,0,3,Spring
CB2.2 WC 7 98-04-08,8/4/1998,chesa,-76.175,39.347,12.78,0.345091331,4,Spring
CB2.2 WC 7 98-04-22,22/4/1998,chesa,-76.175,39.347,14.77,0,4,Spring
CB2.2 WC 7 98-05-06,6/5/1998,chesa,-76.175,39.347,16.67,0,5,Spring
CB2.2 WC 7 98-05-20,20/5/1998,chesa,-76.175,39.347,20.32,0,5,Spring
CB2.2 WC 7 98-06-03,3/6/1998,chesa,-76.175,39.347,24.06,0,6,Summer
CB2.2 WC 7 98-07-08,8/7/1998,chesa,-76.175,39.347,24.99,3.119544549,7,Summer
CB2.2 WC 7 98-07-22,22/7/1998,chesa,-76.175,39.347,27.04,1.806046009,7,Summer
CB2.2 WC 7 98-08-05,5/8/1998,chesa,-76.175,39.347,25.83,5.225080053,8,Summer
CB2.2 WC 7 98-08-19,19/8/1998,chesa,-76.175,39.347,26.23,2.762355055,8,Summer
CB2.2 WC 7 98-09-03,3/9/1998,chesa,-76.175,39.347,26.31,6.405931433,9,Autumn
CB2.2 WC 7 98-10-15,15/10/1998,chesa,-76.175,39.347,17.66,5.644827707,10,Autumn
CB2.2 WC 7 98-12-17,17/12/1998,chesa,-76.175,39.347,8.68,8.626817028,12,Winter
CB2.2 WC 7 99-03-18,18/3/1999,chesa,-76.175,39.347,4.51,4.685269594,3,Spring
CB2.2 WC 7 99-04-28,28/4/1999,chesa,-76.175,39.347,11.92,5.669999937,4,Spring
CB2.2 WC 7 99-05-12,12/5/1999,chesa,-76.175,39.347,16.58,5.669166605,5,Spring
CB2.2 WC 7 99-05-26,26/5/1999,chesa,-76.175,39.347,19.1,4.674545462,5,Spring
CB2.2 WC 7 99-06-09,9/6/1999,chesa,-76.175,39.347,24.21,3.421250016,6,Summer
CB2.2 WC 7 99-07-08,8/7/1999,chesa,-76.175,39.347,28.24,5.75857142,7,Summer
CB2.2 WC 7 99-07-21,21/7/1999,chesa,-76.175,39.347,27.3,6.585833351,7,Summer
CB2.2 WC 7 99-08-05,5/8/1999,chesa,-76.175,39.347,27.47,7.991666595,8,Summer
CB2.2 WC 7 99-08-18,18/8/1999,chesa,-76.175,39.347,27.65,7.104545463,8,Summer
CB2.2 WC 7 99-09-22,22/9/1999,chesa,-76.175,39.347,20.86,4.14800005,9,Autumn
CB2.2 WC 7 99-10-05,5/10/1999,chesa,-76.175,39.347,19.51,0.147142858,10,Autumn
CB2.2 WC 7 99-12-08,8/12/1999,chesa,-76.175,39.347,8.61,4.646666686,12,Winter
CB2.2 WC 7 00-01-20,20/1/2000,chesa,-76.175,39.347,1.94,4.732500017,1,Winter
CB2.2 WC 7 00-03-15,15/3/2000,chesa,-76.175,39.347,8.7,0.63400001,3,Spring
CB2.2 WC 7 00-04-12,12/4/2000,chesa,-76.175,39.347,11.26,0,4,Spring
CB2.2 WC 7 00-04-27,27/4/2000,chesa,-76.175,39.347,11.78,1.589090878,4,Spring
CB2.2 WC 7 00-05-10,10/5/2000,chesa,-76.175,39.347,21.7,0,5,Spring
CB2.2 WC 7 00-05-25,25/5/2000,chesa,-76.175,39.347,19.4,0,5,Spring
CB2.2 WC 7 00-06-14,14/6/2000,chesa,-76.175,39.347,21.7,2.459166656,6,Summer
CB2.2 WC 7 00-07-12,12/7/2000,chesa,-76.175,39.347,25.07,2.887500028,7,Summer
CB2.2 WC 7 00-07-26,26/7/2000,chesa,-76.175,39.347,23.73,4.290833344,7,Summer
CB2.2 WC 7 00-08-09,9/8/2000,chesa,-76.175,39.347,26.58,1.574999988,8,Summer
CB2.2 WC 7 00-08-23,23/8/2000,chesa,-76.175,39.347,23.66,5.514999986,8,Summer
CB2.2 WC 7 00-09-13,13/9/2000,chesa,-76.175,39.347,24.26,6.277499914,9,Autumn
CB2.2 WC 7 00-10-12,12/10/2000,chesa,-76.175,39.347,15.86,5.702222294,10,Autumn
CB2.2 WC 7 00-12-14,14/12/2000,chesa,-76.175,39.347,3.79,6.014545441,12,Winter
CB2.2 WC 7 01-01-11,11/1/2001,chesa,-76.175,39.347,0.01,3.604166687,1,Winter
CB2.2 WC 7 01-03-23,23/3/2001,chesa,-76.175,39.347,5.95,8.967272672,3,Spring
CB2.2 WC 7 01-04-04,4/4/2001,chesa,-76.175,39.347,6.95,2.699999976,4,Spring
CB2.2 WC 7 01-04-19,19/4/2001,chesa,-76.175,39.347,9.6,5.349166691,4,Spring
CB2.2 WC 7 01-05-10,10/5/2001,chesa,-76.175,39.347,18.6,1.151818183,5,Spring
CB2.2 WC 7 01-05-31,31/5/2001,chesa,-76.175,39.347,19.7,1.752499983,5,Spring
CB2.2 WC 7 01-06-13,13/6/2001,chesa,-76.175,39.347,23.25,2.547499985,6,Summer
CB2.2 WC 7 01-07-11,11/7/2001,chesa,-76.175,39.347,26.25,1.823846138,7,Summer
CB2.2 WC 7 01-07-25,25/7/2001,chesa,-76.175,39.347,26.87,3.467777756,7,Summer
CB2.2 WC 7 01-08-15,15/8/2001,chesa,-76.175,39.347,27.69,6.037272713,8,Summer
CB2.2 WC 7 01-08-29,29/8/2001,chesa,-76.175,39.347,26.74,5.464444478,8,Summer
CB2.2 WC 7 01-09-12,12/9/2001,chesa,-76.175,39.347,24.8,5.432307684,9,Autumn
CB2.2 WC 7 01-10-18,18/10/2001,chesa,-76.175,39.347,15.86,5.837500036,10,Autumn
CB2.2 WC 7 01-12-12,12/12/2001,chesa,-76.175,39.347,11.19,7.963333329,12,Winter
CB2.2 WC 7 02-01-10,10/1/2002,chesa,-76.175,39.347,2.81,6.498461467,1,Winter
CB2.2 WC 7 02-03-15,15/3/2002,chesa,-76.175,39.347,7.2,6.751538497,3,Spring
CB2.2 WC 7 02-04-10,10/4/2002,chesa,-76.175,39.347,10.83,3.135555532,4,Spring
CB2.2 WC 7 02-04-25,25/4/2002,chesa,-76.175,39.347,14.39,6.585454551,4,Spring
CB2.2 WC 7 02-05-08,8/5/2002,chesa,-76.175,39.347,16.75,2.159090925,5,Spring
CB2.2 WC 7 02-05-22,22/5/2002,chesa,-76.175,39.347,14.36,0.225555556,5,Spring
CB2.2 WC 7 02-06-19,19/6/2002,chesa,-76.175,39.347,22.53,0.132222222,6,Summer
CB2.2 WC 7 02-07-17,17/7/2002,chesa,-76.175,39.347,25.78,3.842499991,7,Summer
CB2.2 WC 7 02-07-31,31/7/2002,chesa,-76.175,39.347,27.33,3.893333316,7,Summer
CB2.2 WC 7 02-08-14,14/8/2002,chesa,-76.175,39.347,27.01,5.813333299,8,Summer
CB2.2 WC 7 02-08-28,28/8/2002,chesa,-76.175,39.347,27.2,6.802727222,8,Summer
CB2.2 WC 7 02-09-18,18/9/2002,chesa,-76.175,39.347,23.7,11.24125004,9,Autumn
CB2.2 WC 7 02-10-18,18/10/2002,chesa,-76.175,39.347,17.27,8.1116666,10,Autumn
CB2.2 WC 7 02-12-12,12/12/2002,chesa,-76.175,39.347,3.13,5.322307587,12,Winter
CB2.2 WC 7 03-03-12,12/3/2003,chesa,-76.175,39.347,2.55,3.987692332,3,Spring
CB2.2 WC 7 03-04-23,23/4/2003,chesa,-76.175,39.347,12.6,0.133333333,4,Spring
CB2.2 WC 7 03-05-07,7/5/2003,chesa,-76.175,39.347,16.01,1.521538461,5,Spring
CB2.2 WC 7 03-05-21,21/5/2003,chesa,-76.175,39.347,16.05,0.721818172,5,Spring
CB2.2 WC 7 03-06-18,18/6/2003,chesa,-76.175,39.347,21.8,0.389000002,6,Summer
CB2.2 WC 7 03-07-09,9/7/2003,chesa,-76.175,39.347,26.7,0.627499983,7,Summer
CB2.2 WC 7 03-07-23,23/7/2003,chesa,-76.175,39.347,26.87,0.901250012,7,Summer
CB2.2 WC 7 03-08-06,6/8/2003,chesa,-76.175,39.347,26.7,0,8,Summer
CB2.2 WC 7 03-08-20,20/8/2003,chesa,-76.175,39.347,26.95,0.057500001,8,Summer
CB2.2 WC 7 03-09-17,17/9/2003,chesa,-76.175,39.347,22.82,3.602499962,9,Autumn
CB2.2 WC 7 03-10-08,8/10/2003,chesa,-76.175,39.347,16.41,1.26166669,10,Autumn
CB2.2 WC 7 03-12-18,18/12/2003,chesa,-76.175,39.347,3.26,0,12,Winter
CB2.2 WC 7 04-03-17,17/3/2004,chesa,-76.175,39.347,5.38,1.869230769,3,Spring
CB2.2 WC 7 04-04-14,14/4/2004,chesa,-76.175,39.347,8.88,2.954166651,4,Spring
CB2.2 WC 7 04-04-28,28/4/2004,chesa,-76.175,39.347,15.59,0,4,Spring
CB2.2 WC 7 04-05-12,12/5/2004,chesa,-76.175,39.347,19.79,0,5,Spring
CB2.2 WC 7 04-05-26,26/5/2004,chesa,-76.175,39.347,25.55,0,5,Spring
CB2.2 WC 7 04-06-09,9/6/2004,chesa,-76.175,39.347,22.08,0.573749997,6,Summer
CB2.2 WC 7 04-07-08,8/7/2004,chesa,-76.175,39.347,26.84,0.766249992,7,Summer
CB2.2 WC 7 04-07-21,21/7/2004,chesa,-76.175,39.347,25.72,0.731666663,7,Summer
CB2.2 WC 7 04-08-11,11/8/2004,chesa,-76.175,39.347,24.46,2.369166662,8,Summer
CB2.2 WC 7 04-08-25,25/8/2004,chesa,-76.175,39.347,25.64,0,8,Summer
CB2.2 WC 7 04-09-22,22/9/2004,chesa,-76.175,39.347,17.11,0,9,Autumn
CB2.2 WC 7 04-10-14,14/10/2004,chesa,-76.175,39.347,18.32,3.740000028,10,Autumn
CB2.2 WC 7 04-12-08,8/12/2004,chesa,-76.175,39.347,6.63,0,12,Winter
CB2.2 WC 7 05-03-16,16/3/2005,chesa,-76.175,39.347,3.88,2.993333343,3,Spring
CB2.2 WC 7 05-04-06,6/4/2005,chesa,-76.175,39.347,8.54,0,4,Spring
CB2.2 WC 7 05-04-20,20/4/2005,chesa,-76.175,39.347,12.66,2.769999963,4,Spring
CB2.2 WC 7 05-05-12,12/5/2005,chesa,-76.175,39.347,16.37,0.741250001,5,Spring
CB2.2 WC 7 05-05-26,26/5/2005,chesa,-76.175,39.347,16.4,2.845555517,5,Spring
CB2.2 WC 7 05-06-15,15/6/2005,chesa,-76.175,39.347,26.11,1.92111112,6,Summer
CB2.2 WC 7 05-07-13,13/7/2005,chesa,-76.175,39.347,26.75,2.659999996,7,Summer
